date,longitude,latitude,cape
2018-11-02 18:00:00,101.5378,-0.982507,55.01071
2018-11-10 11:00:00,101.5378,-0.982507,2430.1548
2018-11-10 11:00:00,101.5378,-0.982507,2430.1548
2018-11-16 12:00:00,101.5378,-0.982507,1782.8428
2018-11-16 13:00:00,101.5378,-0.982507,1688.7617
2018-11-17 12:00:00,101.5378,-0.982507,3446.9126
2018-11-18 12:00:00,101.5378,-0.982507,2301.38
2018-11-18 12:00:00,101.5378,-0.982507,2301.38
2018-11-21 15:00:00,101.5378,-0.982507,775.4619
2018-11-21 15:00:00,101.5378,-0.982507,775.4619
2018-11-22 13:00:00,101.5378,-0.982507,711.3867
2018-11-22 13:00:00,101.5378,-0.982507,711.3867
2018-11-22 15:00:00,101.5378,-0.982507,384.4492
2018-12-06 14:00:00,101.5378,-0.982507,1134.458
2018-12-07 12:00:00,101.5378,-0.982507,913.9638
2019-01-10 11:00:00,101.5378,-0.982507,1085.6361
2019-01-13 11:00:00,101.5378,-0.982507,1040.0558
2019-01-13 12:00:00,101.5378,-0.982507,796.5014
2019-01-13 12:00:00,101.5378,-0.982507,796.5014
2019-02-02 21:00:00,101.5378,-0.982507,61.82356
2019-02-02 21:00:00,101.5378,-0.982507,61.82356
2019-02-03 14:00:00,101.5378,-0.982507,588.61993
2019-02-08 00:00:00,101.5378,-0.982507,35.451
2019-02-08 01:00:00,101.5378,-0.982507,220.05696
2019-03-23 13:00:00,101.5378,-0.982507,3669.2476
2019-03-23 13:00:00,101.5378,-0.982507,3669.2476
2019-03-28 15:00:00,101.5378,-0.982507,605.66156
2019-04-03 11:00:00,101.5378,-0.982507,1364.6053
2019-04-14 14:00:00,101.5378,-0.982507,1081.4154
2019-08-29 11:00:00,101.5378,-0.982507,1008.14825
2019-09-23 12:00:00,101.5378,-0.982507,278.8177
2019-09-23 12:00:00,101.5378,-0.982507,278.8177
2019-09-29 11:00:00,101.5378,-0.982507,2716.78
2019-11-13 17:00:00,101.5378,-0.982507,272.1266
2019-11-13 17:00:00,101.5378,-0.982507,272.1266
2019-11-13 18:00:00,101.5378,-0.982507,282.44543
2019-11-13 18:00:00,101.5378,-0.982507,282.44543
2019-11-21 15:00:00,101.5378,-0.982507,463.8634
2019-11-21 15:00:00,101.5378,-0.982507,463.8634
2019-11-24 16:00:00,101.5378,-0.982507,1099.3058
2019-11-24 16:00:00,101.5378,-0.982507,1099.3058
2019-12-11 06:00:00,101.5378,-0.982507,483.23593
2019-12-13 06:00:00,101.5378,-0.982507,2.7915995
2019-12-17 20:00:00,101.5378,-0.982507,164.69736
2019-12-17 21:00:00,101.5378,-0.982507,180.20566
2019-12-18 11:00:00,101.5378,-0.982507,2235.8196
