date,longitude,latitude,tcwv
2015-03-31 15:00:00,100.3181,-0.20194,52.68520456383241
2015-04-11 11:00:00,100.3181,-0.20194,50.03041954926816
2015-04-12 08:00:00,100.3181,-0.20194,47.25167169879056
2015-04-12 08:00:00,100.3181,-0.20194,47.25167169879056
2015-04-18 07:00:00,100.3181,-0.20194,48.03079406669542
2015-04-19 09:00:00,100.3181,-0.20194,46.566434185860146
2015-04-19 09:00:00,100.3181,-0.20194,46.566434185860146
2015-04-25 13:00:00,100.3181,-0.20194,47.52113342540554
2015-04-25 13:00:00,100.3181,-0.20194,47.52113342540554
2017-08-14 06:00:00,100.3181,-0.20194,47.501715816382664
2015-04-25 14:00:00,100.3181,-0.20194,47.47967777515708
2015-04-27 09:00:00,100.3181,-0.20194,44.632650030152604
2015-04-27 09:00:00,100.3181,-0.20194,44.632650030152604
2015-04-29 10:00:00,100.3181,-0.20194,48.127117489331546
2015-05-07 11:00:00,100.3181,-0.20194,47.93864797392091
2015-05-07 11:00:00,100.3181,-0.20194,47.93864797392091
2015-05-10 09:00:00,100.3181,-0.20194,45.987449906961174
2015-05-12 06:00:00,100.3181,-0.20194,48.90651438626355
2015-05-19 11:00:00,100.3181,-0.20194,47.56490461895504
2015-05-19 11:00:00,100.3181,-0.20194,47.56490461895504
2015-05-20 08:00:00,100.3181,-0.20194,44.86106476130542
2021-12-26 10:00:00,100.3181,-0.20194,41.19521481649411
2015-05-28 13:00:00,100.3181,-0.20194,48.71835393859108
2015-05-28 14:00:00,100.3181,-0.20194,49.31118822577832
2023-03-20 09:00:00,100.3181,-0.20194,45.906203548171106
2015-05-20 08:00:00,100.3181,-0.20194,44.86106476130542
2015-06-10 07:00:00,100.3181,-0.20194,45.96869608326975
2015-06-10 07:00:00,100.3181,-0.20194,45.96869608326975
2015-07-12 11:00:00,100.3181,-0.20194,47.63577275377293
2015-07-25 07:00:00,100.3181,-0.20194,40.03587781571152
2015-11-27 09:00:00,100.3181,-0.20194,51.316350964760574
2015-07-26 13:00:00,100.3181,-0.20194,43.22089602626838
2015-07-26 14:00:00,100.3181,-0.20194,43.381436998177634
2015-08-08 00:00:00,100.3181,-0.20194,48.534289077848584
2023-09-17 08:00:00,100.3181,-0.20194,45.148739172501955
2015-08-10 07:00:00,100.3181,-0.20194,51.059480758847535
2015-08-10 07:00:00,100.3181,-0.20194,51.059480758847535
2015-08-11 08:00:00,100.3181,-0.20194,50.0895395833645
2015-08-14 11:00:00,100.3181,-0.20194,43.66646648307522
2016-05-05 08:00:00,100.3181,-0.20194,47.97863282356211
2015-08-14 11:00:00,100.3181,-0.20194,43.66646648307522
2023-04-28 10:00:00,100.3181,-0.20194,48.06814794717546
2015-08-30 12:00:00,100.3181,-0.20194,42.84563982738627
2015-09-09 08:00:00,100.3181,-0.20194,45.42867800098952
2015-09-21 08:00:00,100.3181,-0.20194,41.103138557616674
2015-09-21 08:00:00,100.3181,-0.20194,41.103138557616674
2015-09-27 09:00:00,100.3181,-0.20194,49.266716341861894
2015-09-27 09:00:00,100.3181,-0.20194,49.266716341861894
2015-10-27 18:00:00,100.3181,-0.20194,52.3098339172274
2023-08-27 09:00:00,100.3181,-0.20194,45.593065481170335
2015-08-10 07:00:00,100.3181,-0.20194,51.059480758847535
2015-11-07 12:00:00,100.3181,-0.20194,50.37066018458421
2016-03-13 07:00:00,100.3181,-0.20194,48.32050499087507
2015-11-09 09:00:00,100.3181,-0.20194,47.688160210956546
2023-11-06 07:00:00,100.3181,-0.20194,49.643037906507345
2015-11-09 09:00:00,100.3181,-0.20194,47.688160210956546
2015-11-10 05:00:00,100.3181,-0.20194,50.41691018412952
2015-11-10 05:00:00,100.3181,-0.20194,50.41691018412952
2015-11-12 08:00:00,100.3181,-0.20194,47.50072600227294
2023-04-19 08:00:00,100.3181,-0.20194,45.5855332458261
2015-11-13 07:00:00,100.3181,-0.20194,49.63552861286411
2015-11-21 06:00:00,100.3181,-0.20194,52.26569306069051
2015-11-21 16:00:00,100.3181,-0.20194,53.20286410410852
2015-11-22 07:00:00,100.3181,-0.20194,54.309212777442255
2015-11-22 07:00:00,100.3181,-0.20194,54.309212777442255
2015-11-25 10:00:00,100.3181,-0.20194,49.869212821093015
2022-09-12 15:00:00,100.3181,-0.20194,47.380716350038995
2022-09-16 11:00:00,100.3181,-0.20194,45.78837721832373
2015-12-05 08:00:00,100.3181,-0.20194,50.58808056425547
2015-12-05 09:00:00,100.3181,-0.20194,49.87316270608605
2015-12-14 09:00:00,100.3181,-0.20194,48.40088288685033
2016-01-14 11:00:00,100.3181,-0.20194,51.92738518090253
2016-01-14 11:00:00,100.3181,-0.20194,51.92738518090253
2016-01-15 13:00:00,100.3181,-0.20194,48.6329255980485
2016-01-15 13:00:00,100.3181,-0.20194,48.6329255980485
2016-01-18 09:00:00,100.3181,-0.20194,48.03958604281958
2016-01-19 12:00:00,100.3181,-0.20194,51.4545272384166
2016-01-29 10:00:00,100.3181,-0.20194,47.087392651786274
2016-02-06 08:00:00,100.3181,-0.20194,50.40330308148229
2016-03-05 10:00:00,100.3181,-0.20194,47.93619819672594
2023-08-25 09:00:00,100.3181,-0.20194,49.29474513970814
2023-11-20 09:00:00,100.3181,-0.20194,52.91513194017324
2023-08-10 09:00:00,100.3181,-0.20194,44.00918030284159
2016-03-25 15:00:00,100.3181,-0.20194,48.69727635768794
2016-03-29 10:00:00,100.3181,-0.20194,47.60589529848665
2016-04-10 08:00:00,100.3181,-0.20194,50.16649317256611
2016-04-10 08:00:00,100.3181,-0.20194,50.16649317256611
2016-04-23 08:00:00,100.3181,-0.20194,50.03018962507175
2016-04-23 09:00:00,100.3181,-0.20194,50.7168998786386
2016-05-02 06:00:00,100.3181,-0.20194,45.56779404561989
2016-05-02 15:00:00,100.3181,-0.20194,54.92538162983097
2016-05-02 15:00:00,100.3181,-0.20194,54.92538162983097
2016-05-05 08:00:00,100.3181,-0.20194,47.97863282356211
2023-01-02 11:00:00,100.3181,-0.20194,40.78475741905316
2023-06-14 13:00:00,100.3181,-0.20194,50.83850202548687
2016-05-08 09:00:00,100.3181,-0.20194,50.61938456685766
2023-01-31 11:00:00,100.3181,-0.20194,45.93312820109813
2016-05-12 10:00:00,100.3181,-0.20194,53.26403314007445
2015-01-22 08:00:00,100.3181,-0.20194,42.488411573743555
