date,longitude,latitude,K_index
2023-05-04 06:20:00,100.7943,-1.095582,39.78993995992137
2023-05-06 19:30:00,100.7943,-1.095582,32.75089492942215
2023-05-08 00:10:00,100.7943,-1.095582,32.70033922740723
2023-05-26 06:00:00,100.7943,-1.095582,34.42511806657725
2023-05-26 08:50:00,100.7943,-1.095582,34.04569429072161
2023-05-26 09:00:00,100.7943,-1.095582,34.04569429072161
2023-06-03 08:00:00,100.7943,-1.095582,36.73692907318512
2023-06-09 06:50:00,100.7943,-1.095582,37.14115030157348
2023-06-09 07:00:00,100.7943,-1.095582,37.14115030157348
2023-06-09 07:10:00,100.7943,-1.095582,37.14115030157348
2023-06-09 07:20:00,100.7943,-1.095582,37.14115030157348
2023-06-09 14:50:00,100.7943,-1.095582,36.463655717728734
2023-06-09 15:00:00,100.7943,-1.095582,36.463655717728734
2023-06-09 16:30:00,100.7943,-1.095582,37.16257079739454
2023-06-09 16:40:00,100.7943,-1.095582,37.16257079739454
2023-06-23 08:40:00,100.7943,-1.095582,34.21709560057661
2023-06-23 08:50:00,100.7943,-1.095582,34.21709560057661
2023-06-23 09:00:00,100.7943,-1.095582,34.21709560057661
2023-06-23 09:10:00,100.7943,-1.095582,34.21709560057661
2023-06-23 10:00:00,100.7943,-1.095582,33.18883708008342
2023-06-25 06:40:00,100.7943,-1.095582,34.271592658569425
2023-06-25 06:50:00,100.7943,-1.095582,34.271592658569425
2023-06-25 07:00:00,100.7943,-1.095582,34.271592658569425
2023-06-25 07:10:00,100.7943,-1.095582,34.271592658569425
2023-06-25 07:20:00,100.7943,-1.095582,34.271592658569425
2023-06-28 10:50:00,100.7943,-1.095582,36.33172629593905
2023-06-29 00:10:00,100.7943,-1.095582,36.433800547531135
2023-07-11 10:20:00,100.7943,-1.095582,36.372961736205326
2023-07-17 11:30:00,100.7943,-1.095582,35.43765133390051
2023-08-10 07:20:00,100.7943,-1.095582,37.02391388621334
2023-08-27 18:30:00,100.7943,-1.095582,35.75174414451914
2023-08-27 18:40:00,100.7943,-1.095582,35.75174414451914
2023-09-06 08:30:00,100.7943,-1.095582,37.75775622001052
2023-09-06 11:20:00,100.7943,-1.095582,38.53897701958922
2023-09-17 07:20:00,100.7943,-1.095582,36.392054475184715
2023-09-22 00:10:00,100.7943,-1.095582,30.283722530738466
2023-10-01 06:30:00,100.7943,-1.095582,36.225582670601625
